Customer ID,Age,State,Gender,Device_Count,Active_Months,Total_Purchases,Avg_Unit_Price,Total_Revenue,Avg_Satisfaction_Rate,Primary_Review,Customer_Tenure_Months,Avg_Data_Usage_GB,Total_Data_Usage_GB,Avg_GB_Purchased,Total_GB_Purchased,Primary_Plan_Type,Churn_Status,Reasons_for_Churn,Churn,Usage_vs_Purchased_Ratio,Revenue_per_Purchase,Tenure_Bucket
CUST0450,52,Katsina,Female,1,1,7,5500.0,38500,2.0,Fair,9,61.08,61.08,12.5,87.5,Monthly,Yes,Fast Data Consumption,1,0.6980571428571428,5500.0,7-12
CUST0451,18,Ekiti,Female,2,1,24,5000.0,116000,2.0,Fair,23,67.93,135.86,11.25,260.0,Monthly,No,,0,0.5225384615384616,4833.333333333333,13-24
CUST0452,59,Ekiti,Male,3,1,26,11833.333333333334,460000,2.0,Fair,50,160.38333333333333,481.15,71.06666666666666,3246.4,Monthly,No,,0,0.14821032528339081,17692.30769230769,37+
CUST0453,29,Abuja (FCT),Male,3,1,30,10166.666666666666,175000,3.0,Good,56,94.43333333333332,283.29999999999995,71.06666666666666,978.4,Monthly,Yes,Costly Data Plans,1,0.28955437448896154,5833.333333333333,37+
CUST0454,47,Taraba,Female,2,1,22,11000.0,284000,1.0,Poor,19,94.15,188.3,40.0,1120.0,Monthly,Yes,High Call Tarriffs,1,0.168125,12909.09090909091,13-24
CUST0455,68,Kogi,Female,1,1,13,9000.0,117000,1.0,Poor,55,67.99,67.99,30.0,390.0,Monthly,No,,0,0.1743333333333333,9000.0,37+
CUST0456,71,Oyo,Female,1,1,18,75000.0,1350000,2.0,Fair,49,80.7,80.7,450.0,8100.0,3-Month,No,,0,0.009962962962962963,75000.0,37+
CUST0457,56,Ekiti,Male,1,1,18,5500.0,99000,5.0,Excellent,53,128.95,128.95,12.5,225.0,Monthly,No,,0,0.573111111111111,5500.0,37+
CUST0458,60,Kebbi,Male,2,1,23,16500.0,297000,1.0,Poor,57,73.825,147.65,72.5,1145.0,Monthly,Yes,Costly Data Plans,1,0.1289519650655022,12913.04347826087,37+
CUST0460,49,Zamfara,Female,3,1,46,18166.666666666668,935000,1.0,Poor,8,124.85666666666667,374.57,153.33333333333334,8050.0,Monthly,No,,0,0.046530434782608696,20326.08695652174,7-12
CUST0461,29,Niger,Male,2,1,8,7750.0,48500,4.0,Very Good,53,28.130000000000003,56.260000000000005,31.6,196.0,2-Day,Yes,High Call Tarriffs,1,0.2870408163265306,6062.5,37+
CUST0462,67,Bauchi,Female,2,1,19,17750.0,227000,5.0,Excellent,56,87.89,175.78,156.25,1675.0,Monthly,No,,0,0.10494328358208956,11947.368421052632,37+
CUST0463,74,Borno,Male,3,1,38,12166.666666666666,606500,4.0,Very Good,45,51.22333333333333,153.67,72.0,3765.0,Monthly,No,,0,0.04081540504648074,15960.526315789473,37+
CUST0464,63,Abia,Female,1,1,10,900.0,9000,4.0,Very Good,20,187.4,187.4,2.5,25.0,2-Day,Yes,Poor Customer Service,1,7.496,900.0,13-24
CUST0465,43,Enugu,Female,1,1,19,5500.0,104500,5.0,Excellent,1,114.83,114.83,12.5,237.5,Monthly,No,,0,0.48349473684210525,5500.0,0-6
CUST0466,59,Jigawa,Female,2,1,31,12750.0,460500,2.0,Fair,54,95.14,190.28,81.25,3137.5,Monthly,No,,0,0.060647011952191236,14854.838709677419,37+
CUST0467,65,Osun,Female,3,1,48,16833.333333333332,757000,4.0,Very Good,22,98.10333333333334,294.31,95.5,4497.0,Monthly,No,,0,0.0654458527907494,15770.833333333334,13-24
CUST0468,22,Bauchi,Male,1,1,7,16000.0,112000,5.0,Excellent,49,55.36,55.36,65.0,455.0,Monthly,No,,0,0.12167032967032967,16000.0,37+
CUST0469,72,Katsina,Female,1,1,1,75000.0,75000,4.0,Very Good,26,36.51,36.51,450.0,450.0,3-Month,No,,0,0.08113333333333334,75000.0,25-36
CUST0470,56,Jigawa,Female,2,1,11,19500.0,225000,1.0,Poor,6,172.12,344.24,162.5,1925.0,Monthly,No,,0,0.17882597402597403,20454.545454545456,0-6
CUST0471,57,Enugu,Male,2,1,24,4950.0,54000,3.0,Good,46,46.435,92.87,13.75,150.0,2-Day,No,,0,0.6191333333333333,2250.0,37+
CUST0472,79,Zamfara,Female,3,1,45,8633.333333333334,466200,1.0,Poor,8,61.879999999999995,185.64,32.5,1760.0,Monthly,No,,0,0.10547727272727273,10360.0,7-12
CUST0473,54,Kogi,Female,1,1,18,35000.0,630000,2.0,Fair,6,192.29,192.29,165.0,2970.0,Monthly,No,,0,0.06474410774410774,35000.0,0-6
CUST0474,21,Lagos,Female,2,1,13,40750.0,564000,2.0,Fair,54,128.23499999999999,256.46999999999997,233.25,3249.0,3-Month,Yes,Fast Data Consumption,1,0.07893813481071098,43384.61538461538,37+
CUST0475,24,Abia,Male,2,1,26,18250.0,521500,2.0,Fair,26,159.36,318.72,158.25,4681.5,Monthly,No,,0,0.06808074335148992,20057.69230769231,25-36
CUST0476,47,Niger,Female,3,1,20,26500.0,558500,5.0,Excellent,14,64.04666666666667,192.14,175.0,5145.0,Monthly,No,,0,0.03734499514091351,27925.0,13-24
CUST0478,75,Gombe,Male,2,1,26,20000.0,520000,2.0,Fair,29,105.28999999999999,210.57999999999998,150.0,3900.0,Monthly,No,,0,0.05399487179487179,20000.0,25-36
CUST0479,20,Akwa Ibom,Female,3,1,42,10333.333333333334,519500,1.0,Poor,58,81.58,244.73999999999998,58.833333333333336,3197.0,Monthly,Yes,Better Offers from Competitors,1,0.07655301845480136,12369.047619047618,37+
CUST0480,32,Edo,Male,1,1,14,150000.0,2100000,2.0,Fair,57,0.89,0.89,1536.0,21504.0,Yearly,No,,0,4.138764880952381e-05,150000.0,37+
CUST0481,57,Kwara,Female,2,1,27,85000.0,2230000,5.0,Excellent,18,36.730000000000004,73.46000000000001,843.0,22068.0,Monthly,No,,0,0.0033288018850824727,82592.5925925926,13-24
CUST0482,58,Katsina,Male,1,1,3,4500.0,13500,4.0,Very Good,48,66.18,66.18,10.0,30.0,Monthly,No,,0,2.2060000000000004,4500.0,37+
CUST0484,76,Imo,Female,1,1,4,24000.0,96000,3.0,Good,54,124.1,124.1,120.0,480.0,Monthly,No,,0,0.25854166666666667,24000.0,37+
CUST0485,31,Katsina,Male,3,1,35,10333.333333333334,422000,4.0,Very Good,59,28.133333333333336,84.4,36.666666666666664,1630.0,Monthly,No,,0,0.051779141104294484,12057.142857142857,37+
CUST0486,28,Kogi,Male,2,1,12,6750.0,103500,4.0,Very Good,56,56.57,113.14,20.0,340.0,Monthly,No,,0,0.33276470588235296,8625.0,37+
CUST0487,40,Borno,Female,2,1,16,12250.0,289000,4.0,Very Good,23,111.095,222.19,80.0,2120.0,Monthly,No,,0,0.1048066037735849,18062.5,13-24
CUST0488,61,Abia,Male,2,1,31,27000.0,846000,3.0,Good,10,91.87,183.74,210.0,6780.0,Monthly,No,,0,0.02710029498525074,27290.322580645163,7-12
CUST0489,41,Benue,Male,3,1,30,14833.333333333334,440000,3.0,Good,51,85.24,255.72,90.66666666666667,3163.0,Monthly,Yes,Fast Data Consumption,1,0.08084729687006006,14666.666666666666,37+
CUST0490,45,Sokoto,Male,2,1,13,4000.0,46500,3.0,Good,16,83.885,167.77,8.5,94.0,Monthly,No,,0,1.7847872340425532,3576.923076923077,13-24
CUST0491,30,Plateau,Female,2,1,12,10175.0,122100,5.0,Excellent,29,108.55,217.1,75.244140625,902.9296875,Daily,No,,0,0.2404395414233182,10175.0,25-36
CUST0492,47,Enugu,Male,1,1,4,35000.0,140000,3.0,Good,2,131.15,131.15,165.0,660.0,Monthly,No,,0,0.19871212121212123,35000.0,0-6
CUST0493,42,Abia,Female,3,1,32,15166.666666666666,613500,3.0,Good,16,43.99333333333334,131.98000000000002,121.06666666666666,4996.0,Monthly,No,,0,0.026417133706965575,19171.875,13-24
CUST0494,21,Benue,Female,2,1,23,92500.0,3105000,3.0,Good,51,100.27000000000001,200.54000000000002,850.5,31215.0,Monthly,Yes,High Call Tarriffs,1,0.006424475412461958,135000.0,37+
CUST0495,37,Zamfara,Female,1,1,16,25000.0,400000,4.0,Very Good,49,105.33,105.33,200.0,3200.0,Monthly,No,,0,0.032915625,25000.0,37+
CUST0496,76,Akwa Ibom,Female,2,1,25,2550.0,65700,2.0,Fair,41,124.34,248.68,5.75,148.0,2-Day,Yes,Poor Customer Service,1,1.6802702702702703,2628.0,37+
CUST0497,26,Borno,Male,3,1,31,24833.333333333332,788000,5.0,Excellent,19,73.09666666666666,219.29,141.66666666666666,3680.0,Monthly,No,,0,0.05958967391304348,25419.354838709678,13-24
CUST0498,72,Osun,Female,2,1,10,14500.0,123000,3.0,Good,42,14.135,28.27,87.5,625.0,Monthly,No,,0,0.045232,12300.0,37+
CUST0499,41,Bayelsa,Female,1,1,10,9000.0,90000,2.0,Fair,20,154.13,154.13,30.0,300.0,Monthly,No,,0,0.5137666666666667,9000.0,13-24
CUST0500,67,Kebbi,Male,3,1,40,19500.0,843500,4.0,Very Good,31,129.72333333333333,389.17,107.33333333333333,4652.0,Monthly,Yes,High Call Tarriffs,1,0.08365649183147034,21087.5,25-36
